Date,state,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500
2019-06-11,OK,706326.0,3224698.0,16252235.0,3779660.0,4062102.0,1891627.0,2509874.0,2783275.0,848673.0,270347.0,84597.0,13590.0,8490.0
2019-06-11,OR,913101.0,3264800.0,18497658.0,4320946.0,5559091.0,2494349.0,2497355.0,2557490.0,691949.0,218183.0,77942.0,16859.0,63494.0
2019-06-11,PA,2629275.0,10138640.0,53794305.0,12169019.0,13780719.0,6782827.0,9035031.0,8779335.0,2257709.0,598471.0,255899.0,64574.0,70721.0
2019-06-11,RI,204116.0,849967.0,4750268.0,986887.0,1198552.0,606471.0,799581.0,876965.0,222103.0,34486.0,9220.0,3257.0,12746.0
2019-06-11,SC,857500.0,4211083.0,20188984.0,3956278.0,5273300.0,2570561.0,3348571.0,3600623.0,1025206.0,268129.0,89929.0,21326.0,35061.0
2019-06-11,SD,173189.0,706346.0,4035375.0,965368.0,1133531.0,499804.0,534236.0,519852.0,233306.0,103413.0,35889.0,5393.0,4583.0
2019-06-11,TN,1229561.0,5519757.0,29433206.0,5936453.0,7619553.0,3771117.0,4862217.0,5198722.0,1457847.0,372237.0,127816.0,45699.0,41545.0
2019-06-11,TX,4559860.0,24054251.0,113979417.0,26226099.0,28928701.0,13410637.0,17483342.0,19007433.0,6339937.0,1726236.0,603596.0,134348.0,119088.0
2019-06-11,UT,662732.0,2488709.0,14897261.0,3456357.0,4236343.0,1933417.0,2253290.0,1989783.0,666664.0,186795.0,117477.0,28929.0,28206.0
2019-06-11,VT,135148.0,489236.0,2516534.0,441487.0,649148.0,384825.0,416010.0,422845.0,140044.0,27715.0,17611.0,3054.0,13795.0
2019-06-11,VA,1550240.0,6941415.0,38832977.0,8932425.0,10062320.0,4878640.0,6294314.0,6194206.0,1769381.0,391144.0,124565.0,42593.0,143389.0
2019-06-11,WA,1441067.0,6071493.0,33399478.0,7261376.0,9363672.0,4525876.0,5310615.0,4939638.0,1393725.0,342081.0,130109.0,18255.0,114131.0
2019-06-11,WV,397724.0,1402586.0,7136787.0,1438209.0,1962952.0,968030.0,1133488.0,1098135.0,376616.0,102273.0,35409.0,6466.0,15209.0
2019-06-11,WI,1067007.0,4728793.0,25233507.0,4862843.0,6057877.0,3062352.0,4419648.0,4662489.0,1546572.0,399774.0,134048.0,27498.0,60406.0
2019-06-11,WY,131960.0,444010.0,3042045.0,748505.0,949511.0,432690.0,296238.0,246452.0,208883.0,119027.0,33646.0,3544.0,3549.0
2019-06-12,MS,463159.0,2514245.0,11448086.0,2538812.0,2941980.0,1325318.0,1722056.0,1864161.0,722488.0,229397.0,74556.0,18338.0,10980.0
2019-06-12,AK,173719.0,561463.0,3524731.0,1011644.0,1032532.0,461842.0,475733.0,306759.0,181716.0,31027.0,13871.0,3709.0,5898.0
2019-06-12,AZ,1359395.0,5790331.0,27611429.0,6339057.0,6978899.0,3374895.0,4471795.0,4617614.0,1306208.0,314504.0,134251.0,37193.0,37013.0
2019-06-12,AR,478293.0,2526323.0,12154053.0,2492020.0,3150250.0,1627818.0,1961674.0,1949664.0,682332.0,210692.0,55182.0,14472.0,9949.0
2019-06-12,CA,7881686.0,31554450.0,168317488.0,42726328.0,43559410.0,19284341.0,24929966.0,25912319.0,8471951.0,2338987.0,650268.0,163557.0,280361.0
2019-06-12,HI,298478.0,1117672.0,5589190.0,1610637.0,1463886.0,578065.0,798159.0,989729.0,110026.0,24083.0,7544.0,2139.0,4922.0
2019-06-12,CO,1169993.0,4508163.0,27795656.0,6352744.0,7542326.0,3506814.0,4368885.0,4228164.0,1203120.0,375891.0,119313.0,27168.0,71231.0
2019-06-12,CT,690860.0,2870885.0,16001965.0,3389791.0,4093902.0,2022106.0,2687345.0,2720224.0,778621.0,185060.0,40125.0,17460.0,67331.0
2019-06-12,DE,177300.0,786914.0,3668703.0,761737.0,919920.0,443975.0,619443.0,625211.0,209923.0,46554.0,20309.0,12488.0,9143.0
2019-06-12,DC,211974.0,488334.0,3523015.0,1236613.0,916494.0,513141.0,529136.0,261223.0,41800.0,6885.0,4902.0,3674.0,9147.0
2019-06-12,FL,3237021.0,17997201.0,81053633.0,18800126.0,20357856.0,10221849.0,13541701.0,13323569.0,3548711.0,834540.0,276192.0,66403.0,82686.0
2019-06-12,GA,1822497.0,8664826.0,39799812.0,8205101.0,9893049.0,4911470.0,6590140.0,6826455.0,2402587.0,565120.0,253647.0,69849.0,82394.0
2019-06-12,MI,1902749.0,8062614.0,42909807.0,9091835.0,10251164.0,5422189.0,7369241.0,7670599.0,2317499.0,485599.0,171457.0,46413.0,83811.0
2019-06-12,MA,1469822.0,5411231.0,36507690.0,8457789.0,9936729.0,4658405.0,5648738.0,5636503.0,1617287.0,287736.0,83073.0,21031.0,160399.0
2019-06-12,MD,1080542.0,4943708.0,26261504.0,5852206.0,6442464.0,3078779.0,4328187.0,4776927.0,1347346.0,232005.0,94066.0,34952.0,74572.0
2019-06-12,ME,285267.0,1049047.0,5267496.0,941989.0,1309963.0,693162.0,847332.0,952475.0,367885.0,98057.0,27475.0,5921.0,23237.0
2019-06-12,LA,753491.0,3892240.0,21924185.0,5009816.0,5483030.0,2840577.0,3737939.0,3260477.0,1088532.0,383377.0,88221.0,14414.0,17802.0
2019-06-12,KY,855146.0,3599596.0,19621773.0,3917326.0,5018387.0,2572566.0,3250588.0,3332957.0,1060404.0,294569.0,113701.0,37100.0,24175.0
2019-06-12,KS,552645.0,2349956.0,13450718.0,3196054.0,3573369.0,1539988.0,1961849.0,2110820.0,734750.0,220029.0,76213.0,18729.0,18917.0
2019-06-12,IA,594982.0,2551515.0,14582937.0,2992410.0,3907746.0,1788937.0,2244068.0,2390892.0,873590.0,260100.0,80813.0,21554.0,22827.0
2019-06-12,IN,1256899.0,5414527.0,29333158.0,6539384.0,7251604.0,3671778.0,4740094.0,5002416.0,1518823.0,379073.0,149901.0,40943.0,39142.0
2019-06-12,IL,2668824.0,10033309.0,56882783.0,13497613.0,13862060.0,7012094.0,9231646.0,9386412.0,2856702.0,560757.0,259115.0,92225.0,124159.0
2019-06-12,ID,335081.0,1413766.0,7487703.0,1566595.0,2210948.0,1072442.0,1142692.0,932330.0,348675.0,142021.0,52213.0,8924.0,10863.0
2019-06-12,MN,1037660.0,4556371.0,25277340.0,5597680.0,5940801.0,2867736.0,3972192.0,4763378.0,1495675.0,415300.0,146130.0,21931.0,56517.0
2019-06-12,AL,769327.0,4103607.0,19449456.0,3799614.0,5001494.0,2610398.0,3220605.0,3319756.0,1075870.0,296489.0,89763.0,21154.0,14313.0
2019-06-12,WY,126249.0,449721.0,3071701.0,773978.0,948010.0,414969.0,304003.0,251810.0,210021.0,128188.0,33056.0,3819.0,3847.0
2019-06-12,WI,1052546.0,4743254.0,24565094.0,4534184.0,5830897.0,2996621.0,4395479.0,4641503.0,1546179.0,396743.0,143141.0,26353.0,53994.0
2019-06-12,WV,387407.0,1412903.0,6899428.0,1395470.0,1900670.0,906007.0,1092962.0,1066822.0,376350.0,103401.0,35723.0,6818.0,15205.0
2019-06-12,WA,1414966.0,6097594.0,32721371.0,7125470.0,9096053.0,4392028.0,5173708.0,4870419.0,1426230.0,354373.0,129667.0,19299.0,134124.0
2019-06-12,VA,1509470.0,6982185.0,38156236.0,8717556.0,9768302.0,4723837.0,6175510.0,6240676.0,1811000.0,395033.0,129979.0,57606.0,136737.0
2019-06-12,VT,135428.0,488956.0,2678418.0,493105.0,694585.0,399416.0,437294.0,442776.0,144857.0,32127.0,17712.0,3333.0,13213.0
2019-06-12,UT,643464.0,2507977.0,14535222.0,3412419.0,3973346.0,1886149.0,2206706.0,1996905.0,677571.0,195454.0,124508.0,30528.0,31636.0
2019-06-12,TX,4360900.0,24253211.0,113218283.0,26035177.0,28267969.0,13164473.0,17311812.0,19295628.0,6418147.0,1801881.0,646476.0,146140.0,130580.0
2019-06-12,TN,1192484.0,5556834.0,28813571.0,5751288.0,7365267.0,3631944.0,4754412.0,5227763.0,1484490.0,383665.0,130795.0,43222.0,40725.0
2019-06-12,SD,171254.0,708281.0,4278603.0,1058634.0,1199189.0,522652.0,563387.0,542875.0,235588.0,107456.0,37631.0,5196.0,5995.0
2019-06-12,SC,843708.0,4224875.0,19322091.0,3721962.0,5034109.0,2427873.0,3163685.0,3552399.0,1009082.0,265418.0,90335.0,19276.0,37952.0
2019-06-12,RI,196171.0,857912.0,4811671.0,1009717.0,1201257.0,631137.0,818763.0,859809.0,227197.0,32242.0,9887.0,2366.0,19296.0
2019-06-12,PA,2570686.0,10197229.0,53285726.0,12025364.0,13387585.0,6677862.0,8953890.0,8842734.0,2344731.0,645083.0,257426.0,69348.0,81703.0
2019-06-12,OR,895832.0,3282069.0,18312830.0,4208804.0,5588911.0,2438486.0,2502258.0,2502506.0,692799.0,217869.0,78847.0,16858.0,65492.0
2019-06-12,OK,681813.0,3249211.0,16002532.0,3725452.0,3988697.0,1862563.0,2467377.0,2736317.0,857346.0,262262.0,80207.0,13568.0,8743.0
2019-06-12,OH,2263250.0,9390463.0,49223714.0,10669582.0,11511331.0,5934494.0,8555182.0,9301898.0,2366076.0,548253.0,168164.0,67871.0,100863.0
2019-06-12,ND,150256.0,607499.0,3425477.0,863161.0,985585.0,471114.0,408514.0,353176.0,177599.0,116451.0,41820.0,4817.0,3240.0
2019-06-12,NC,1707924.0,8643957.0,45175041.0,9177346.0,11784133.0,5951525.0,7494396.0,7612694.0,2351282.0,523452.0,166825.0,54249.0,59139.0
2019-06-12,NY,4791100.0,14691376.0,100795726.0,27915751.0,25069286.0,12643779.0,16003952.0,14186539.0,3580000.0,756488.0,246389.0,74242.0,319300.0
2019-06-12,NM,391647.0,1697376.0,10388425.0,2389118.0,2949834.0,1343705.0,1587627.0,1232748.0,503558.0,281334.0,78093.0,13264.0,9144.0
2019-06-12,NJ,1810773.0,7070520.0,43062391.0,11527356.0,11227387.0,5047312.0,6243260.0,6185579.0,2039548.0,472010.0,145604.0,51501.0,122834.0
2019-06-12,NH,251795.0,1100516.0,5835983.0,897040.0,1289324.0,750118.0,1039653.0,1209961.0,466006.0,99716.0,39220.0,6402.0,38543.0
2019-06-12,NV,635218.0,2389899.0,12064420.0,3099479.0,3019091.0,1476933.0,1945961.0,1874634.0,383210.0,146915.0,70510.0,21087.0,26600.0
2019-06-12,NE,361193.0,1562181.0,9051481.0,2001339.0,2493905.0,1173115.0,1452223.0,1289380.0,423337.0,147078.0,44628.0,10530.0,15946.0
2019-06-12,MT,234331.0,824727.0,4910180.0,1216461.0,1469728.0,638614.0,613190.0,509260.0,276085.0,132678.0,41245.0,5980.0,6939.0
2019-06-12,MO,1182596.0,4925129.0,25529092.0,5414292.0,6265137.0,2980737.0,4083901.0,4688237.0,1516193.0,372034.0,134767.0,35408.0,38386.0
2019-06-13,ID,335066.0,1413781.0,7564425.0,1658844.0,2188435.0,1071441.0,1144097.0,935484.0,353160.0,143238.0,50942.0,8508.0,10276.0
2019-06-13,AL,760796.0,4112138.0,20236256.0,4091914.0,5149666.0,2698934.0,3298245.0,3426129.0,1132108.0,310103.0,94048.0,20800.0,14309.0
2019-06-13,AK,175123.0,560059.0,3586050.0,1028242.0,1072712.0,464989.0,500256.0,326640.0,133631.0,37929.0,13560.0,1957.0,6134.0
2019-06-13,AZ,1369130.0,5780596.0,27699913.0,6461734.0,7006272.0,3370091.0,4513291.0,4528333.0,1274117.0,325272.0,142464.0,35423.0,42916.0
2019-06-13,AR,474059.0,2530557.0,12799157.0,2736084.0,3302672.0,1691055.0,2008276.0,2046939.0,703052.0,229560.0,57170.0,14284.0,10065.0
2019-06-13,CA,7950879.0,31485257.0,163888652.0,41117093.0,42324354.0,18603001.0,24423056.0,25472596.0,8438681.0,2365862.0,685083.0,175476.0,283450.0
2019-06-13,CO,1168982.0,4509174.0,28074470.0,6552130.0,7638126.0,3503831.0,4340176.0,4223256.0,1203981.0,385810.0,124289.0,26683.0,76188.0
2019-06-13,CT,707907.0,2853838.0,15141981.0,3130789.0,3887851.0,1898043.0,2591696.0,2589350.0,743471.0,172960.0,43555.0,23331.0,60935.0
2019-06-13,DE,181301.0,782913.0,3507969.0,727947.0,900310.0,414832.0,577308.0,593551.0,205042.0,47402.0,20842.0,9607.0,11128.0
2019-06-13,DC,212799.0,487509.0,3298177.0,1135620.0,860196.0,477079.0,509397.0,247984.0,41393.0,7363.0,5322.0,3874.0,9949.0
2019-06-13,FL,3209036.0,18025186.0,83949117.0,20031208.0,20980308.0,10504205.0,13810238.0,13680984.0,3658800.0,847206.0,285493.0,65785.0,84890.0
2019-06-13,GA,1785172.0,8702151.0,42053237.0,8852057.0,10400683.0,5209167.0,6966790.0,7130108.0,2475311.0,601191.0,261317.0,77613.0,79000.0
2019-06-13,HI,299326.0,1116824.0,5511169.0,1570815.0,1429591.0,622906.0,787487.0,955609.0,107447.0,25013.0,6228.0,1773.0,4300.0
2019-06-13,IL,2662351.0,10039782.0,60425231.0,14833491.0,14748471.0,7451966.0,9754172.0,9645124.0,2903358.0,587775.0,275589.0,98705.0,126580.0
2019-06-13,IN,1249651.0,5421775.0,29921039.0,6802474.0,7403121.0,3696298.0,4795260.0,5074320.0,1541779.0,383684.0,147898.0,38995.0,37210.0
2019-06-13,IA,587804.0,2558693.0,16006469.0,3540243.0,4302046.0,1934182.0,2435198.0,2507135.0,888774.0,273821.0,82203.0,20863.0,22004.0
2019-06-13,KS,532407.0,2370194.0,14685844.0,3698699.0,3859615.0,1637113.0,2077901.0,2289769.0,769265.0,233282.0,83266.0,18341.0,18593.0
2019-06-13,KY,844790.0,3609952.0,20218614.0,4077993.0,5167024.0,2632498.0,3335533.0,3437596.0,1093914.0,300412.0,114422.0,35414.0,23808.0
2019-06-13,LA,750328.0,3895403.0,22468979.0,5195220.0,5580112.0,2838597.0,3803386.0,3404628.0,1135558.0,390743.0,92665.0,14542.0,13528.0
2019-06-13,ME,286738.0,1047576.0,5040851.0,888796.0,1239574.0,657381.0,796987.0,947291.0,358749.0,98432.0,26313.0,5228.0,22100.0
2019-06-13,MD,1098804.0,4925446.0,25261568.0,5617448.0,6200000.0,2929863.0,4191351.0,4595537.0,1281785.0,231896.0,103996.0,38506.0,71186.0
2019-06-13,MA,1492636.0,5388417.0,33967531.0,7487334.0,9265128.0,4371816.0,5348633.0,5421198.0,1538321.0,278786.0,80298.0,21675.0,154342.0
2019-06-13,MI,1891005.0,8074358.0,42464268.0,8923556.0,10230854.0,5303968.0,7219890.0,7655241.0,2286234.0,530902.0,179886.0,46132.0,87605.0
2019-06-13,MN,1015600.0,4578431.0,26797978.0,6184000.0,6248951.0,3007922.0,4225116.0,4915814.0,1532797.0,437782.0,165843.0,24035.0,55718.0
2019-06-13,MS,459936.0,2517468.0,11687672.0,2623167.0,2977355.0,1339850.0,1754461.0,1903050.0,748402.0,242234.0,71944.0,16943.0,10266.0
2019-06-13,MO,1173703.0,4934022.0,27932239.0,6220089.0,6907276.0,3273084.0,4380168.0,4956929.0,1591935.0,381949.0,143645.0,36028.0,41136.0
2019-06-13,MT,233133.0,825925.0,4921266.0,1281713.0,1458221.0,611739.0,619160.0,488774.0,259583.0,145117.0,44106.0,5408.0,7445.0
2019-06-13,NE,350491.0,1572883.0,9627383.0,2210853.0,2605131.0,1242391.0,1521366.0,1370451.0,441772.0,163527.0,46555.0,9684.0,15653.0
2019-06-13,NV,644871.0,2380246.0,11884550.0,3059700.0,2963896.0,1453195.0,1932081.0,1833921.0,366198.0,153665.0,75799.0,20554.0,25541.0
2019-06-13,NH,254662.0,1097649.0,5620428.0,853034.0,1270727.0,724792.0,999500.0,1168432.0,433295.0,94706.0,28119.0,5781.0,42042.0
2019-06-13,NJ,1833990.0,7047303.0,40828014.0,10725384.0,10734758.0,4805070.0,5954848.0,5915754.0,1906596.0,456671.0,155616.0,50461.0,122856.0
2019-06-13,NM,392889.0,1696134.0,10709863.0,2566658.0,3012081.0,1378803.0,1620698.0,1197735.0,516389.0,310920.0,85255.0,12657.0,8667.0
2019-06-13,NY,4864336.0,14618140.0,95283825.0,25370974.0,23850689.0,12008578.0,15246448.0,13881382.0,3524510.0,769145.0,269392.0,74938.0,287769.0
2019-06-13,NC,1690539.0,8661342.0,47956026.0,9980113.0,12468104.0,6325629.0,7973591.0,7933879.0,2434616.0,556330.0,166918.0,54382.0,62464.0
2019-06-13,ND,147865.0,609890.0,3549379.0,925550.0,997095.0,470582.0,408600.0,370292.0,198995.0,124049.0,46447.0,4843.0,2926.0
2019-06-13,OH,2256953.0,9396760.0,49165018.0,10719679.0,11379952.0,5886235.0,8583062.0,9305692.0,2394691.0,562070.0,165364.0,70367.0,97906.0
2019-06-13,OK,661852.0,3269172.0,17051127.0,4157221.0,4207835.0,1955163.0,2573489.0,2862784.0,921238.0,267850.0,81920.0,14018.0,9609.0
2019-06-13,OR,892932.0,3284969.0,18114539.0,4167727.0,5397643.0,2450382.0,2529035.0,2496303.0,685641.0,222742.0,81874.0,17625.0,65567.0
2019-06-13,PA,2591128.0,10176787.0,52026098.0,11654853.0,13177332.0,6471705.0,8724005.0,8597311.0,2323299.0,662619.0,279116.0,64780.0,71078.0
2019-06-13,RI,200537.0,853546.0,4467913.0,908974.0,1143598.0,555193.0,765255.0,813042.0,211702.0,32925.0,9568.0,3730.0,23926.0
2019-06-13,SC,825544.0,4243039.0,20991828.0,4238552.0,5450448.0,2651020.0,3445856.0,3720861.0,1055338.0,281717.0,89896.0,20638.0,37502.0
2019-06-13,SD,166686.0,712849.0,4657571.0,1200509.0,1289228.0,549315.0,622896.0,573600.0,252062.0,116381.0,43317.0,4818.0,5445.0
2019-06-13,TN,1188153.0,5561165.0,30306228.0,6258010.0,7806887.0,3823001.0,4918523.0,5373890.0,1507984.0,401100.0,133609.0,43124.0,40100.0
2019-06-13,TX,4317160.0,24296951.0,117304707.0,27720457.0,29193941.0,13614802.0,17817127.0,19566150.0,6548059.0,1878062.0,691261.0,143506.0,131342.0
2019-06-13,UT,653095.0,2498346.0,14470959.0,3412461.0,3909535.0,1917108.0,2163274.0,1994127.0,678223.0,199054.0,140878.0,27221.0,29078.0
2019-06-13,VT,134825.0,489559.0,2631676.0,463593.0,668314.0,419561.0,437811.0,436728.0,142413.0,32470.0,15364.0,2830.0,12592.0
2019-06-13,VA,1523113.0,6968542.0,38404272.0,8916842.0,9819114.0,4781501.0,6172736.0,6252853.0,1767360.0,396970.0,137840.0,59519.0,99537.0
2019-06-13,WA,1424911.0,6087649.0,32219855.0,7022051.0,8924462.0,4277087.0,5088470.0,4825531.0,1426244.0,367223.0,133706.0,18971.0,136110.0
2019-06-13,WV,382952.0,1417358.0,6843148.0,1429720.0,1858878.0,875140.0,1072595.0,1062706.0,382147.0,104966.0,35807.0,6726.0,14463.0
2019-06-13,WI,1046280.0,4749520.0,27359924.0,5590143.0,6514511.0,3212490.0,4763706.0,4997024.0,1616325.0,432364.0,149431.0,27803.0,56127.0
2019-06-13,WY,125631.0,450339.0,3217265.0,832138.0,946148.0,454013.0,315712.0,260978.0,231384.0,134227.0,34912.0,3886.0,3867.0
2019-06-14,WY,123022.0,452948.0,3178841.0,808644.0,950940.0,439145.0,296466.0,267435.0,228689.0,141602.0,37833.0,3946.0,4141.0
2019-06-14,AL,753635.0,4119299.0,20842509.0,4038202.0,5254269.0,2813453.0,3455278.0,3595457.0,1209566.0,339405.0,102515.0,24782.0,9582.0
2019-06-14,AK,176641.0,558541.0,3707099.0,1036185.0,1096794.0,496705.0,525985.0,341948.0,143869.0,39776.0,15581.0,4668.0,5588.0
2019-06-14,AZ,1350369.0,5799357.0,28836096.0,6619548.0,7427580.0,3546209.0,4677401.0,4692947.0,1264265.0,356473.0,171171.0,38721.0,41781.0
2019-06-14,AR,472990.0,2531626.0,12884310.0,2669374.0,3319226.0,1661220.0,2028275.0,2111957.0,746745.0,256216.0,68648.0,14154.0,8495.0
2019-06-14,CA,7802289.0,31633847.0,173206677.0,43700660.0,44345381.0,19739099.0,25696238.0,26946544.0,8917018.0,2597955.0,789741.0,193211.0,280830.0
2019-06-14,CO,1153823.0,4524333.0,28663275.0,6679840.0,7816125.0,3586700.0,4396957.0,4277792.0,1264574.0,395400.0,135933.0,28805.0,81149.0
2019-06-14,CT,691653.0,2870092.0,16832409.0,3615411.0,4273396.0,2157234.0,2851875.0,2827286.0,785276.0,195534.0,48822.0,22631.0,54944.0
2019-06-14,DE,178475.0,785739.0,3847009.0,815040.0,975146.0,466532.0,633731.0,646349.0,217845.0,53734.0,22636.0,7021.0,8975.0
2019-06-14,DC,205407.0,494901.0,3721016.0,1307970.0,945617.0,536214.0,560248.0,292506.0,47188.0,9958.0,7022.0,4257.0,10036.0
2019-06-14,FL,3171316.0,18062906.0,87441638.0,20599129.0,21637206.0,11130084.0,14655454.0,14173365.0,3791837.0,936289.0,358032.0,77781.0,82461.0
2019-06-14,GA,1756674.0,8730649.0,43905405.0,9062459.0,10733049.0,5539558.0,7358124.0,7527886.0,2569713.0,653084.0,297581.0,93215.0,70736.0
2019-06-14,HI,296395.0,1119755.0,5739834.0,1666776.0,1478750.0,589503.0,842489.0,1011024.0,113737.0,25753.0,5829.0,1734.0,4239.0
2019-06-14,ID,328852.0,1419995.0,7931293.0,1722571.0,2283399.0,1110635.0,1196040.0,989464.0,388688.0,159967.0,61815.0,9172.0,9542.0
2019-06-14,IL,2649099.0,10053034.0,61904043.0,15280612.0,14954835.0,7699488.0,9916319.0,9952342.0,2960650.0,634882.0,297157.0,94559.0,113199.0
2019-06-14,IN,1239005.0,5432421.0,31462893.0,7220141.0,7649801.0,3924624.0,5097852.0,5295750.0,1597145.0,433721.0,165962.0,40612.0,37285.0
2019-06-14,IA,575365.0,2571132.0,15586778.0,3251436.0,4123356.0,1894462.0,2412565.0,2543894.0,916685.0,307780.0,94572.0,21390.0,20638.0
2019-06-14,KS,528100.0,2374501.0,14217268.0,3462889.0,3675526.0,1592660.0,2051326.0,2273931.0,777908.0,249654.0,97094.0,18738.0,17542.0
2019-06-14,KY,833824.0,3620918.0,21336980.0,4264347.0,5360580.0,2805753.0,3587885.0,3638436.0,1155944.0,337399.0,130003.0,35212.0,21421.0
2019-06-14,LA,746685.0,3899046.0,23034298.0,5162202.0,5704292.0,2956455.0,3956167.0,3523158.0,1160620.0,435260.0,110034.0,15067.0,11043.0
2019-06-14,ME,282942.0,1051372.0,5378961.0,946660.0,1337614.0,720513.0,860923.0,969335.0,386021.0,104743.0,30323.0,5545.0,17284.0
2019-06-14,MD,1070187.0,4954063.0,27680953.0,6242868.0,6757679.0,3292173.0,4593448.0,4928861.0,1364344.0,262025.0,131809.0,43317.0,64429.0
2019-06-14,MA,1459483.0,5421570.0,37665554.0,8742260.0,10226186.0,4885319.0,5845734.0,5734186.0,1609305.0,347590.0,106987.0,26133.0,141854.0
2019-06-14,MI,1868527.0,8096836.0,45196794.0,9737779.0,10773861.0,5643276.0,7641485.0,8043487.0,2422992.0,587182.0,210583.0,53123.0,83026.0
2019-06-14,MN,1005620.0,4588411.0,25911772.0,5836776.0,5957119.0,2932065.0,4057268.0,4777443.0,1540857.0,509606.0,225198.0,25933.0,49507.0
2019-06-14,MS,454978.0,2522426.0,12097812.0,2660961.0,3055210.0,1383192.0,1853406.0,2003600.0,776545.0,256495.0,81797.0,17416.0,9190.0
2019-06-14,MO,1161326.0,4946399.0,27606818.0,5912550.0,6745509.0,3230575.0,4395108.0,5006273.0,1650860.0,423910.0,168964.0,36767.0,36302.0
2019-06-14,MT,223670.0,835388.0,4965391.0,1291414.0,1448559.0,602011.0,629347.0,496246.0,274370.0,160212.0,50979.0,5622.0,6631.0
2019-06-14,NE,346704.0,1576670.0,9234241.0,2081314.0,2503801.0,1197457.0,1454372.0,1312151.0,434301.0,170357.0,54248.0,10260.0,15980.0
2019-06-14,NV,633133.0,2391984.0,12603043.0,3222650.0,3174334.0,1571632.0,2024266.0,1910591.0,394856.0,171555.0,91011.0,21866.0,20282.0
2019-06-14,NH,253824.0,1098487.0,6121984.0,973158.0,1357554.0,809536.0,1098865.0,1232219.0,468991.0,106524.0,35894.0,5437.0,33806.0
2019-06-14,NJ,1778396.0,7102897.0,45940555.0,12400383.0,12105540.0,5518411.0,6629912.0,6365922.0,2020064.0,532372.0,200266.0,53346.0,114339.0
2019-06-14,NM,391013.0,1698010.0,11021597.0,2531781.0,3174714.0,1445631.0,1647123.0,1251122.0,533322.0,321244.0,94157.0,13795.0,8708.0
2019-06-14,NY,4729527.0,14752949.0,105160249.0,28973056.0,26157406.0,13183382.0,16667533.0,14813524.0,3771492.0,901543.0,336365.0,78485.0,277463.0
2019-06-14,NC,1626187.0,8725694.0,50259724.0,10267913.0,12918880.0,6715165.0,8476780.0,8369650.0,2551486.0,624745.0,198079.0,70681.0,66345.0
2019-06-14,ND,142781.0,614974.0,3385491.0,868932.0,923081.0,447320.0,384341.0,350796.0,195154.0,148577.0,59068.0,5347.0,2875.0
2019-06-14,OH,2237859.0,9415854.0,53190892.0,11815839.0,12382876.0,6429859.0,9215819.0,9838319.0,2536218.0,624105.0,184818.0,78184.0,84855.0
2019-06-14,OK,655960.0,3275064.0,16946529.0,4031481.0,4157716.0,1965754.0,2570611.0,2876828.0,927787.0,298118.0,94015.0,15245.0,8974.0
2019-06-14,OR,885636.0,3292265.0,18940460.0,4449312.0,5726594.0,2463592.0,2601568.0,2557015.0,721295.0,259476.0,88970.0,16496.0,56142.0
2019-06-14,PA,2542782.0,10225133.0,56349733.0,12986105.0,14237010.0,7068170.0,9284596.0,9099937.0,2477759.0,737638.0,327001.0,68947.0,62570.0
2019-06-14,RI,198161.0,855922.0,5124527.0,1085739.0,1290578.0,657560.0,887821.0,894606.0,242947.0,35968.0,11887.0,3915.0,13506.0
2019-06-14,SC,803336.0,4265247.0,21964185.0,4374544.0,5611891.0,2791660.0,3655455.0,3938998.0,1112101.0,316667.0,106060.0,22024.0,34785.0
2019-06-14,SD,162374.0,717161.0,4448450.0,1105036.0,1227248.0,529507.0,586417.0,560921.0,252453.0,124572.0,52364.0,5248.0,4684.0
2019-06-14,TN,1164437.0,5584881.0,30933013.0,6258066.0,7802940.0,3953239.0,5177519.0,5514634.0,1556784.0,429240.0,150357.0,49845.0,40389.0
2019-06-14,TX,4268592.0,24345519.0,120122327.0,27732475.0,29676411.0,14061084.0,18480320.0,20214120.0,6796541.0,2068438.0,816673.0,158377.0,117888.0
2019-06-14,UT,644423.0,2507018.0,15161206.0,3598351.0,4101662.0,2028417.0,2275164.0,2017031.0,698222.0,225956.0,158448.0,29866.0,28089.0
2019-06-14,VT,132882.0,491502.0,2735829.0,481850.0,709719.0,417542.0,447370.0,455640.0,152705.0,37734.0,18058.0,3303.0,11908.0
2019-06-14,VA,1462398.0,7029257.0,41010353.0,9443249.0,10464963.0,5127464.0,6634953.0,6658395.0,1907212.0,438999.0,165593.0,66719.0,102806.0
2019-06-14,WA,1424389.0,6088171.0,33743315.0,7377464.0,9414230.0,4476925.0,5298930.0,4997385.0,1497252.0,414665.0,149163.0,18477.0,98824.0
2019-06-14,WV,381910.0,1418400.0,7488037.0,1557329.0,2028833.0,997968.0,1206026.0,1138496.0,380707.0,111927.0,46869.0,8067.0,11815.0
2019-06-14,WI,1026096.0,4769704.0,26440015.0,5088720.0,6142384.0,3164036.0,4605486.0,5035802.0,1662003.0,494952.0,169844.0,27755.0,49033.0
2019-06-15,TX,4472740.0,24141371.0,120234354.0,28678857.0,30899509.0,14333072.0,18210146.0,18754318.0,6265583.0,2070799.0,781402.0,140337.0,100331.0
